 BPETERMAN    001201,035342 77   1 6401    1 020    0 03
 B3RLHAILS    001205,015051 01   1 6403  557 020    0 00
 B3WILLOUGHBY 001205,052527 01   1 6403  557 020    0 00
 D3ACC        001222,050506 01   1 6401 2381 020    0 01
 TRC091       001514,067140 01   7 3503  401 020    0 00
 G2AR5530     001614,021545 02   1 3004  591 020    0 00
 G3AC5841     001615,021631 02   1 3004  591 020    0 00
 MSDO         001722,075377 77   1 2101    1 034    0 00
 DENISK       002053,054544 77   1 5201    1 004    0 03
 R6OLIVIER    002771,040505 01   1 3405  643 020    0 00
 CARFQ6       003163,036166 01   4 6000 3119 010    0 01
 NMK8D0       003312,036765 01  10 6000 3106 020    0 01
 CTDBAY       003647,073571 01   1 5201 1933 010    0 00
 L4140-5594   004655,044147 01   1 2097 2857 020    0 00
 U5FLE        005524,053352 01   1 1002 4045 020    0 00
 HSA          007024,073250 01   1 5202 4787 020    0 01
 PEASD        006226,065363 01   1 2125 4200 020    0 01
 TELSTAR1     007202,075477 01   1 5102 4967 020    0 01
 WFW          000003,000117 77   1  301    1 034    0 03
 TOM          000006,000206 77   1  301    1 024    0 03
 BLISS        000007,071444 77   1  301    1 034    0 03
 N8CHOY10     000532,076155 01   1 1201   72 010    0 00
 B3ETHOMAS    001205,015052 01   1 6403  557 020    0 00
 D3TELLY      001222,051645 01   1 6401 2381 020    0 00
 SPOOLING     001363,016767 77   1    1    1 034    0 02
 G3AA5380     001615,021632 02   1 3004  591 020    0 00
 SKI          001722,071746 77   1 2101    1 004    0 03
 MSKMM1       003307,071547 01   1 3002 3415 020    0 00
 NMK8E1       003312,036766 01   1 6000 3106 020    0 01
 S258LOG      004324,043046 01   1 5201 2319 020    0 01
 E5ENGRSUPER  005257,051231 01   1 2105  723 020    0 01
 CSSOA        005411,052264 01  10 6212 4013 020    0 00
 H22135:33    005546,053553 01  23 2301  239 020    0 01
 HSB          007024,073251 01   1 5202 4787 020    0 00
 YLAN         000004,055023 77   1  301    1 034    0 03
 SAM          000007,075244 77   1  301    1 004    0 03
 A7SH         000206,005277 77   1 2001    1 020    0 03
 LAGMC        000206,054502 77   1 2001    1 004    0 02
 CONEAL       001177,035341 77   1 6401    1 004    0 03
 B3JHBELL     001205,015053 01   1 6403  557 020    0 00
 D3HERB       001222,065355 01   1 6401 2381 020    0 00
 S2MS         001514,073565 01   2 3503  401 020    0 00
 U6AS01       002251,026304 01   1 5202 1835 020    0 00
 B4HL1        002513,031642 04   1 9881  363 020    0 00
 CARUL6       003163,036170 01   5 6000 3119 000    0 01
 CCS9L4       003165,036173 01   1 4153 3127 020    0 01
 MARZ49       003267,036650 01  11 6000 3332 030    0 01
 NMKEK4       003312,036767 01   1 6000 3106 020    0 01
 P3360L       003374,076375 01   1 3981  363 020    0 00
 K1163-PUCINE 005730,055165 01   1 1005   24 010    0 01
 B2PDP        006041,075245 01   1 7201 4132 010    0 01
 SCI          006337,066451 01   1 5102 4261 020    0 01
 DIST54       000004,042453 77   1  201    1 034    0 02
 WALT         000006,000210 77   1  301    1 034    0 03
 BF           000007,000441 77   1  301    1 024    0 03
 J7GG         000757,011373 01   1 1144  463 010    0 01
 BPETERMAN    001177,035342 77   1 6401    1 004    0 03
 B3HEPOLK     001205,015054 01   1 6403  557 020    0 00
 D3COOK       001222,065356 01   1 6401 2381 020    0 00
 SYML         001371,017147 77   1  301    1 024    0 03
 D1MAXIM      001601,021300 01   1 3001  619 020    0 00
 GCSKM7       003040,037362 77   1 6001    1 004    0 03
 NMKEL5       003312,036770 01  10 6000 3106 020    0 01
 CSMAC        005411,052266 01   8 6212 4013 020    0 00
 V8410        005532,053366 01   1 1002 4047 020    0 01
 NARC         005600,053771 01   1 9001 4044 020    0 01
 T5419-PS     005730,055166 01   1 1005   24 010    0 00
 DONPETERS    000013,071310 77   1  101    1 010    0 00
 A5MORTON     000037,044424 77   1 1201    1 004    0 03
 U17301       000147,067540 01   1 1002 3853 020    0 00
 LASAL        000206,040630 77   1 2001    1 004    0 03
 FLETCHER     001177,017173 77   1 6401    1 024    0 03
 B3SYEUNG     001205,015055 01   1 6403  557 020    0 00
 D3HARRELSON  001222,063375 01   1 6401 2381 020    0 00
 WPURD        001404,017253 77   1 3301    1 014    0 03
 WINK         002411,040565 01   1 2125 2243 020    0 01
 Y7REM        002626,033100 01   1 2011 3004 020    0 00
 G1AA5360     002700,033656 02   1 3004  591 020    0 00
 GCSHC4       003040,037363 77   1 3001    1 004    0 03
 GDY199       003222,051363 01   1 6005 3200 020    0 01
 MARZZ9       003267,036652 01  42 6000 3331 010    0 01
 NMKEM6       003312,036771 01   1 6000 3106 020    0 01
 MARIN        005377,052103 01   1 1204 3669 030    0 01
 TSP320       005411,052267 01   9 6212 4013 020    0 00
 IMAGE        005576,053767 01   1 9001 4041 020    0 01
 D1 GLENN     005672,071445 01  23 2302 3906 010    0 00
 T3680-WH     005730,055167 01   1 1005   24 010    0 00
 TSSI         007041,073527 01   1 3901 4794 030    0 01
 TREASURY     006354,067073 01   1 3502 4276 010    0 01
 SWREGION     007250,076106 77   1 2901    1 030    0 03
 BARB         000004,000207 77   1  201    1 034    0 03
 CSW          000004,051062 77   1  201    1 024    0 02
 PHILW        000014,003176 77   1  301    1 004    0 02
 CONVRCA      000603,073533 77   1 6301    1 034    0 00
 B3AHAWES     001205,015056 01   1 6403  557 020    0 00
 SYMA         001371,042256 77   6  301    1 024    0 03
 NMKEN7       003312,036772 01   1 6000 3106 020    0 01
 PWSQB1       003334,054663 01   1 6000 3213 020    0 01
 MISSION      005373,052076 01   1 1204 3665 030    0 01
 FRESNO       005375,052101 01   1 1204 3667 030    0 01
 MARGE        005414,052212 01  10 3301 4016 020    0 01
 U5DOE        005524,053357 01   1 1002 4045 020    0 00
 UIMS         005574,053765 01   1 9001 4039 020    0 01
 F3FDSE1      005666,054426 01   3 6404 2962 020    0 01
 SDZ1PHARM    007033,073352 01   1 3004 4789 010    0 01
 GENERAL      006312,066165 01   1 6005 4243 020    0 01
 AQUA         006744,072321 01  54 5404 4768 020    0 00
 RAY          007121,074152 01   1 5301 1933 020    0 01
 TECH         007157,075220 01   1 3405 4943 020    0 01
 NWREGION     007250,076107 77   1 1901    1 030    0 02
 QSFO         000003,076400 77   1  301    1 004    0 02
 A3TOM01      000013,003113 77   1  101    1 024    0 00
 MYERS        000034,043513 77   1 1001    1 004    0 03
 LAHK         000206,003321 77   1 2001    1 004    0 03
 R2100795420  000331,075431 01   1 2022  290 004    0 00
 CONVGL       000603,073534 77   1 6301    1 034    0 00
 X3JJM        001070,012627 01   1 1125 1572 020    0 01
 B3AWWILK     001205,015057 01   1 6403  557 020    0 00
 AIM          001357,047175 01   1 9001 4036 020    0 00
 G3AD5380     001615,021637 02   1 3004  591 020    0 00
 V15422       001665,063355 01   1 6401  869 020    0 00
 Y7GLT        002626,033102 01   1 2011 3004 030    0 01
 GDYKZ1       003222,050062 01   1 6005 3200 020    0 00
 NMKEO8       003312,036773 01   1 6000 3106 020    0 01
 RAYWMM       003615,044457 01   1 3203  726 010    0 00
 DIABLO       005371,052074 01   1 1204 3664 030    0 01
 CPW9X6X      005411,066312 01  58 6212 4013 020    0 00
 U5KIS        005524,053360 01   1 1002 4045 020    0 00
 SDCSM        005572,053763 01   1 9001 4037 020    0 01
 CREGION      007250,076110 77   1 4901    1 030    0 02
 TTY          000002,076150 77   1  401    1 004    0 03
 PJ           000006,000214 77   1  301    1 004    0 03
 ARDEN        000007,000133 77   1  301    1 024    0 03
 MIMICI       000013,072304 77   1  101    1 004    0 00
 KETELSEN     000034,035421 77   1 1301    1 014    0 03
 LAJIM        000206,003322 77   1 2001    1 014    0 03
 R2425785630  000331,075432 01   1 2022  290 004    0 00
 CONVGEOM     000603,073535 77   1 6301    1 034    0 00
 TASCWEST     001102,074111 77   1  401    1 004    0 02
 B3DWDOUDS    001205,015060 01   1 6403  557 020    0 00
 OBRIN        001410,063514 77   1 3401    1 004    0 03
 L349900      002014,023671 01   1 2198 2821 020    0 01
 DETJMS       003040,037366 77   1 6201    1 034    0 03
 MKG2G8       003277,036671 01   1 6005 3130 010    0 01
 NMKEP9       003312,036774 01  10 6000 3106 020    0 01
 RTLPL1       003347,045537 01   5 6016 3163 020    0 01
 COMPAPPL     005350,051761 01   1 1204   41 030    0 01
 G4JOHN       005425,052314 01   1 4152 3708 020    0 01
 F3FDSE2      005666,054430 01   3 6404 2962 020    0 00
 SREGION      007250,076111 77   1 5901    1 030    0 02
 DUPJOB10     000001,045032 77   1    1    1 034    0 03
 *6TYMNET     000006,000215 77   1  301    1 020    0 03
 SALESKIT     000013,050503 77   1  101    1 004    0 03
 FR           000013,076104 77   1  101    1 034    0 02
 ANN          000014,000373 77   1  301    1 024    0 03
 N3EZIMA      000317,045517 01   1 2022  213 010    0 00
 R1560201830  000331,075433 01   1 2022  290 004    0 00
 CONVFMC      000603,073536 77   1 6301    1 034    0 00
 DETROIT      000604,017003 77   1    1    1 024    0 00
 D3BLOOM      001222,063067 01   1 6401 2381 020    0 00
 TGUNN        001404,017257 77   1 3301    1 014    0 03
 G3AC5951     001615,065245 02   1 3004  591 020    0 00
 L5BILL       002015,075767 01   1 2198  831 020    0 00
 B2ANNA       002316,026776 01   1 2125 1950 020    0 01
 GCPBMJ       003037,042735 77   1  301    1 024    0 03
 GCPROY       003037,046367 77   1  301    1 024    0 03
 IROZS4       003247,036461 01   1 6005 3280 020    0 01
 MKGRG3       003277,036672 01   2 6003 3216 010    0 01
 P314DNY      003374,041716 01   1 9881  363 020    0 00
 DMCIDE       003576,041542 01   1 4153 3235 010    0 01
 URDSTD       005350,051762 01   1 1204   41 030    0 00
 EXXON        005623,054115 01   1 3405 3801 010    0 01
 F3FDSE3      005666,054431 01   3 6404 2962 020    0 00
 FNSB1        006260,065607 01   1 3002 4218 020    0 01
 MECENG       006642,072326 01   1 2126 4718 010    0 00
 NEREGION     007250,076112 77   1 6901    1 030    0 02
 EMS          007265,076220 01   1 6701 5004 010    0 01
 MAS          007314,076345 01   1 6701 5004 010    0 01
 BERT         000001,016753 77   1    1    1 034    0 03
 MON1         000006,000216 77   1  301    1 024    0 03
 HUCKLESBY    000007,075420 77   1  301    1 034    0 03
 B3NBYOUNG    001205,015062 01   1 6403  557 020    0 00
 D3HAUSNER    001222,063070 01   1 6401 2381 020    0 00
 G6854        001246,017210 01   2 6412 1578 020    0 00
 TWEBE        001410,075243 77   1 3401    1 004    0 03
 IROPG1       003247,050042 01   1 6005 3280 020    0 00
 P346U        003374,041717 01   1 9881  363 020    0 00
 W5ONE        003571,041451 01   1 2023 2839 020    0 01
 PACEGO       005411,052753 01  13 6212 4013 020    0 00
 BUNTS:31     005471,071066 01   1 3203 4028 020    0 00
 B1BROOK      005621,054113 01   1 5102 3720 020    0 01
 F3FDSE4      005666,054432 01   3 6404 2962 020    0 00
 INSTCO       007052,073634 01   1 4154 4799 020    0 00
 PEAS         006226,066677 01   1 2125 4200 020    0 00
 COMSYS       006663,071452 01   1 3406 1671 020    0 01
 EREGION      007250,076113 77   1 3901    1 030    0 02
 PROINT       007312,076343 01   1 6701 5004 010    0 01
 LARRY        000001,016754 77   1    1    1 024    0 03
 BILLING10    000001,044355 77   1    1    1 034    0 02
 SANDRA       000006,051237 77   1  301    1 024    0 02
 NORM         000014,000375 77   1  301    1 034    0 03
 LADEN        000206,003325 77   1 2001    1 004    0 03
 R1150841830  000331,075435 01   1 2022  290 004    0 00
 DEV          000352,070614 01   1 2011  293 004    0 00
 NERPAT       000603,045001 77   1 6301    1 024    0 03
 H61442002X   000743,066656 01   1 1002 2109 020    0 00
 B3TKILLEN    001205,015063 01   1 6403  557 020    0 00
 D3BUTLER     001222,063071 01   1 6401 2381 020    0 00
 LNOVA        001404,017261 77   1 3301    1 014    0 03
 V15443       001665,063361 01   1 6401  869 020    0 00
 GCSM74       003040,037371 77   1 3001    1 024    0 03
 GAR7AN       003220,036336 01   1 6016 3344 020    0 01
 P3SS         003374,041720 01   1 9881  363 024    0 01
 P377BW       003374,070312 01   1 9881  363 020    0 00
 PACE08       005411,052754 01  14 6212 4013 020    0 00
 F3FDSE5      005666,054433 01   3 6404 2962 020    0 00
 DLJ          007042,075603 01   1 3901 4795 020    0 00
 PEBL         006226,066700 01   1 2125 4200 020    0 00
 THOMAE       006370,066756 01   1 6403 4287 020    0 01
 DWERN        007310,076341 01   1 6701 5004 010    0 01
 R2193755430  000331,075436 01   1 2022  290 004    0 00
 B3ASANVER    001205,015064 01   1 6403  557 020    0 00
 G6843A       001246,051236 01   2 6412 1578 020    0 00
 NLM2         001357,075741 77   1 9001    1 000    0 01
 W2RY         001672,022656 01   1 3002 1791 020    0 00
 MIKE10       002641,044572 77   1 3201    1 004    0 03
 DETWJB       003040,053246 77   1 6201    1 024    0 02
 GARHT7       003220,036337 01   1 6016 3344 020    0 01
 P3DM         003374,041721 01   1 9881  363 024    0 00
 P3463PLB     003374,070313 01   1 9881  363 020    0 00
 G1MR         005732,055201 01   1 1002 2286 020    0 01
 PERH         006226,066701 01   1 2125 4200 020    0 00
 WMA          007306,076337 01   1 6701 5004 010    0 01
 BT           000006,000221 77   1  301    1 034    0 03
 FASBOLSANTOS 000013,054765 77   1  101    1 020    0 00
 R2625745230  000331,075437 01   1 2022  290 004    0 00
 B3MBLENDY    001205,015065 01   1 6403  557 020    0 00
 DIAGNOSTICS  001341,016747 77   1    1    1 034    0 03
 WGLAS        001562,047260 77   1 3001    1 004    0 03
 SKRAL        001562,074035 77   1 3001    1 004    0 02
 G3AF2344     001615,040474 01   1 3004  591 020    0 00
 INFORM       002500,071356 77   1  101    1 034    0 00
 MIKEGE       002641,044573 77   1 3201    1 004    0 03
 GARZX9       003220,036340 01   1 6016 3344 020    0 01
 GER7E5       003224,036346 01   1 6116 3109 020    0 00
 P3978        003374,041722 01   1 9881  363 020    0 00
 TASCNLM      005166,055000 01   1 3600 2694 014    0 01
 BETA         005514,053205 01   1 3201 4034 020    0 01
 AMCOLLINS    005604,054010 01   1 1005 4057 020    0 01
 GCCJA        005725,063350 01   9 3302 3811 020    0 00
 PEDM         006226,066702 01   1 2125 4200 020    0 00
 IOMEC        007161,075232 01  13 1301 4946 020    0 01
 JFHG         007304,076335 01   1 6701 5004 010    0 01
 DIST64       000004,042465 77   1 6401    1 004    0 02
 LAJOY        000206,003330 77   1 2001    1 004    0 03
 R2808366030  000331,075440 01   1 2022  290 004    0 00
 B3PICC       001205,015066 01   1 6403  557 020    0 01
 G6840B       001246,052064 01   2 6412 1578 020    0 00
 HAL          001316,053463 77   1 1301    1 004    0 01
 WSAWY        001404,017264 77   1 3301    1 014    0 03
 F6SEAL       001610,071436 01   1 6403 1924 010    0 01
 P4NOR        002761,034542 01   1 3503  604 010    0 00
 SYBFE4       003363,037162 01   1 6016 3176 020    0 01
 P3SUBS       003374,041723 01   1 9881  363 020    0 00
 CFECLK       005045,054046 01   1 3404 2550 020    0 00
 JFB          005126,047764 77   1  401    1 034    0 03
 TASCNLM2     005166,055001 01   1 3600 2694 004    0 01
 SYNCMOD      005503,053106 01   1 1002 4030 020    0 01
 EGGNDS       005704,054630 01   1 3203 3216 020    0 00
 NYTEL10      006173,065100 01   1 6005 4118 020    0 01
 PEDP         006226,066703 01   1 2125 4200 020    0 00
 GECHO        006407,067072 01   1 3406 1902 020    0 01
 CJN          007300,076330 01   1 6701 5004 010    0 01
 HAUSER       007302,076333 01   1 6701 5004 010    0 01
 CD           000007,000142 77   1  301    1 024    0 03
 LABOB        000206,003331 77   1 2001    1 004    0 03
 D4HJT        000230,003531 01   1 2033 1861 020    0 01
 R2031205620  000331,075441 01   1 2022  290 004    0 00
 ADEY         001410,066331 77   1 3401    1 004    0 03
 F6MARK       001610,071437 01   1 6403 1924 010    0 01
 LIBBAS       003263,036511 77  18 1701    1 020    0 01
 SYBQP6       003363,037163 01   1 6016 3176 020    0 01
 P3SUS7       003374,041724 01   1 9881  363 020    0 00
 C1GOOCH      005075,047323 01   1 5103 2339 020    0 01
 EXGERRY      005126,047765 77   1  401    1 020    0 00
 X13DET       005305,051454 01   1 6213 3385 020    0 01
 AUTOELEC3    007044,073630 01   1 4153 4793 020    0 00
 PERJ         006226,066704 01   1 2125 4200 020    0 00
 STINE        007175,075423 01   1 6700 4964 010    0 01
 RODGE        007276,076326 01   1 6701 5004 010    0 01
 ANNE         000003,040421 77   1  301    1 024    0 03
 THAD         000007,000143 77   1  301    1 034    0 03
 BRICK        000034,005367 77   1  401    1 024    0 03
 R2979255430  000331,075442 01   1 2022  290 004    0 00
 PCCMAIL      001102,065035 77   1  401    1 004    0 02
 B3RDBILL     001205,055042 01   1 6403  557 020    0 00
 OCDICK       001722,035756 77   1 2101    1 004    0 03
 Y7RWH        002626,052254 01   1 2011 3004 020    0 00
 E1ASHUEN16   002666,033505 01   1 3002  362 020    0 00
 LIBFOR       003263,036512 77  18 1701    1 020    0 01
 SYBXQ9       003363,037164 01   1 6016 3176 020    0 01
 P3SUB7       003374,041725 01   1 9881  363 020    0 00
 P3480RSL     003374,054755 01   1 9881  363 020    0 00
 VARMCD       003520,050530 01   1 3204 1996 020    0 01
 B3552GR      004747,054225 01   1 3003 2524 020    0 00
 EXBILL       005126,047766 77   1  401    1 024    0 00
 AUTOELEC4    007044,073631 01   1 4153 4793 020    0 00
 PETEMP       006226,066705 01   1 2125 4200 020    0 00
 BUTLER       007274,076324 01   1 6701 5004 010    0 01
 HOLD         000001,065506 77   1    1    1 034    0 03
 SYMS         000006,047430 77   1  301    1 024    0 03
 LADICK       000206,003333 77   1 2001    1 004    0 03
 R2739895430  000331,075443 01   1 2022  290 004    0 00
 PSMAIL       001102,044225 77   1  401    1 004    0 03
 A8IEEE       001105,012747 77   1 1001    1 020    0 00
 B3FCCARDILE  001205,015071 01   1 6403  557 020    0 00
 G5T1006LJW   001245,015630 01   2 6412 1578 020    0 01
 FBUTT        001404,017267 77   1 3301    1 004    0 03
 W2MP         001672,022663 01   1 3002 1791 020    0 00
 CAR900       003163,037656 01   6 6000 3119 010    0 00
 SYBZH9       003363,037165 01   2 6016 3177 020    0 01
 P3TRAIN1     003374,041726 01   1 9881  363 020    0 00
 M8LIGHT      005042,046660 01   1 4153 2539 020    0 01
 TRANSIT      005120,066126 01   1 3406 2543 020    0 00
 ERIC1        005134,050000 01   1 3404 3281 020    0 01
 LCORP        005270,051350 01   1 2033 3927 020    0 01
 BEALS        005411,063351 01  56 6212 4013 020    0 00
 PECW         006226,066706 01   1 2125 4200 020    0 00
 BRONN        007272,076322 01   1 6701 5004 010    0 01
 R2445755430  000331,075444 01   1 2022  290 004    0 00
 J7BEACH      000757,011411 01   1 1144  463 010    0 00
 G5T1006P20   001245,015631 01   2 6412 1578 020    0 00
 Q23220       001304,055120 01  13 1302  190 020    0 00
 Z42443       001332,017024 01   1 1204 2294 020    0 00
 B3ANALYSIS   001415,075657 01   1 3303  992 020    0 00
 V15753       001665,070472 01   1 6401  869 030    0 00
 P3TELMAR     003374,041727 01   1 9881  363 020    0 00
 B3DIVS       003623,042042 01   1 3303  992 020    0 01
 DEB          004773,065333 01  13 1302 2776 030    0 00
 ERIC2        005134,050001 01   1 3404 3281 020    0 00
 SYNC         005503,053112 01   1 1002 4030 020    0 01
 PEBS         006226,066707 01   1 2125 4200 020    0 00
 GWU          006502,070302 01   1 6402 4648 030    0 00
 VLA04666     006676,076210 01   1 3203 3216 020    0 00
 WFWCUSP      000003,016622 77   1  301    1 034    0 03
 CLC          000006,000227 77   1  301    1 034    0 03
 RON          000006,071401 77   1  301    1 034    0 03
 COBOL        000007,044231 77   6  301    1 024    0 03
 SSP          000013,046700 77   1  101    1 034    0 00
 A5DEMOS      000037,023005 77   1 1201    1 004    0 03
 B3MLUONG     001205,052404 01   1 6403  557 020    0 00
 G5T1006P21   001245,015632 01   2 6412 1578 020    0 00
 B3RESEARCH   001415,075660 01   1 3303  992 020    0 00
 AAC2BW       003140,036071 01   1 6000 3111 020    0 01
 CRBRQ660     003200,063405 01   1 6005 3269 020    0 01
 P3HL1        003374,041730 01   1 9881  363 020    0 00
 P3468R       003374,066505 01   1 9881  363 020    0 00
 BMWZ         004741,046436 01   1 3203 2608 010    0 00
 GASCONTROL   005411,066473 01  59 6212 4013 020    0 00
 X7DICK       006314,066205 01   1 4153 4244 020    0 01
 DEPT011      006520,075265 01  13 1301 4653 000    0 00
 A8MAC        000662,050323 77   1 5001    1 004    0 03
 DECUS        000013,046701 77   1  101    1 024    0 03
 A8Z          000032,000745 77   1 1001    1 020    0 00
 WB           000204,016675 77   1 2101    1 020    0 00
 NERDAVE      000603,046315 77   1 6001    1 020    0 03
 B3RMARTINEIT 001205,015074 01   1 6403  557 020    0 00
 B3RRLANDRY   001205,047265 01   1 6403  557 020    0 00
 G5T1006TTB   001245,015633 01   2 6412 1578 020    0 00
 B3COBOL      001415,075661 01   1 3303  992 020    0 00
 AAC8F2       003140,036072 01   1 6000 3111 020    0 01
 CRBFJ748     003200,063406 01   1 6005 3269 020    0 01
 P3LK         003374,041731 01   1 9881  363 020    0 00
 WST2E6       003402,037301 01   1 6005 3161 020    0 01
 O6J2ROS      006134,064600 01   1 7210 4135 020    0 01
 X300SHELL    006411,067103 01   1 5802 3020 020    0 01
 HAROLDH      000001,040570 77   1    1    1 034    0 03
 R            000007,000150 77   1  301    1 024    0 03
 SPICE        000007,053464 77   1  301    1 024    0 03
 12DEMO       000034,046025 77   1 1201    1 004    0 03
 NERKATHY     000603,046316 77   1 6301    1 004    0 03
 B3FHMDOUGALL 001205,015075 01   1 6403  557 020    0 00
 G5T1006WEC   001245,015634 01   2 6412 1578 020    0 00
 AGOLD        001410,051472 77   1 3501    1 004    0 03
 F5GWZ        002357,027470 01   1 2198 2171 020    0 00
 CRBQCANAL    003200,063407 01   1 6005 3269 020    0 01
 HAMIE8       003234,036372 01   1 4153 3180 020    0 01
 P3AG         003374,041732 01   1 9881  363 020    0 00
 WST2F7       003402,037302 01   1 6005 3161 020    0 01
 PEJA         006226,067057 01   1 2125 4200 020    0 00
 GRAPHICS     006705,071665 01   1 6213 4744 010    0 01
 MSDO1        007177,075434 01   1 2105 4965 034    0 01
 ACTLIBRARY   000004,065270 77   1  301    1 020    0 02
 GUY          000006,000232 77   1  301    1 034    0 03
 SYD          000006,000377 77   1  301    1 024    0 03
 12DEMO1      000034,046026 77   1 1201    1 004    0 03
 BUFKEN       000577,035243 77   6 6001    1 004    0 02
 NERMIKE      000603,046317 77   1 6301    1 004    0 03
 R2MARIAM     001024,012246 01   1 1125  140 020    0 00
 B3MSDIXIT    001205,035542 01   1 6403  557 020    0 00
 G5T1008T20   001245,015635 01   2 6412 1578 020    0 00
 F5WRM        002357,027471 01   1 2198 2171 020    0 00
 N1SIM        002565,032276 01   1 3404 1674 020    0 00
 HAMJG0       003234,036373 01   1 4153 3180 020    0 01
 MARRE1       003267,072222 01   1 6000 3332 010    0 00
 P3CA         003374,041733 01   1 9881  363 020    0 00
 BSUP         004741,045136 01   1 3203 2608 010    0 01
 D3ELMO       005431,052340 01   1 2126 3615 020    0 01
 T2427-MEDAN  005730,063450 01   1 1005   24 010    0 00
 O6ROLLAND    006134,064602 01   1 7210 4135 020    0 00
 PEDL         006226,067060 01   1 2125 4200 020    0 00
 RUN          006317,071731 01  13 1300 4247 020    0 00
 X297WLF      006411,067105 01   1 5802 3020 020    0 00
 P6ED         006672,071563 01   1 3503 3057 020    0 01
 ESS          007267,076240 01   1 6701 5004 010    0 01
 BRSINFO      000006,000233 77   1  301    1 024    0 03
 JF1          000006,074213 77   1  301    1 020    0 03
 12DEMO2      000034,046027 77   1 1201    1 034    0 03
 DEMO31       000034,065647 77   1 3101    1 004    0 03
 NERCHRIS     000603,046320 77   1 6301    1 020    0 03
 NERKATHYM    000603,066764 77   1 6301    1 004    0 03
 B3FMRODDY    001205,015077 01   1 6403  557 020    0 00
 B3CPITTIGLIO 001205,035543 01   1 6403  557 020    0 00
 B3PERKOWSKI  001205,063311 01   1 6403  557 020    0 00
 G5T1008T21   001245,015636 01   2 6412 1578 020    0 00
 BELKI        001410,051641 77   1 3401    1 004    0 03
 D6STEVE      002076,025014 01   1 5102  388 000    0 00
 C5JOE        002515,031671 01   1 4154 1683 020    0 01
 BAB2BG       003154,036117 01   3 6005 3395 020    0 01
 P3GC         003374,041734 01   1 9881  363 020    0 00
 RD           005057,047141 01  10 3304 2446 020    0 00
 POL771       005343,051706 01   1 3204 4008 020    0 01
 T8DISPLAYS   005723,055117 01   1 5102 4031 020    0 01
 PERW         006226,067061 01   1 2125 4200 020    0 00
 RIMSKY       000001,016624 77   1    1    1 024    0 03
 OPER1        000001,016771 77   1    1    1 034    0 03
 JF2          000006,074214 77   1  301    1 020    0 03
 EVR          000007,052017 77   6  301    1 034    0 03
 UPLPROP      000013,003134 77   1  101    1 004    0 03
 12DEMO3      000034,046030 77   1 1201    1 034    0 03
 DEMO35       000034,065650 77   1 3501    1 004    0 03
 N3AND        001143,014024 01   3 1003  121 010    0 01
 S1PEEBLES    001143,067505 01   3 1003  121 010    0 00
 B3AVDUFFIED  001205,015100 01   1 6403  557 020    0 00
 B3GAKOSI     001205,035544 01   1 6403  557 020    0 00
 G1T102DAV    001242,015550 01   2 6412 1578 020    0 01
 G5T1008T22   001245,015637 01   2 6412 1578 020    0 00
 C1FRED       001421,040674 01   1 3303  573 020    0 00
 G2BP5530     001614,021574 02   1 3004  591 020    0 00
 F5DDC        002357,027473 01   1 2198 2171 020    0 00
 ASO6BK       003152,036115 01   1 4153 3290 020    0 01
 BAB8BE       003154,036120 01   3 6005 3395 020    0 01
 MAR0BW       003267,036530 01  44 6000 3332 010    0 01
 P3KC         003374,041735 01   1 9881  363 020    0 00
 FORE         005057,047142 01  10 3304 2446 020    0 00
 B AND H      005706,054645 04  23 2301 3907 020    0 01
 SRAX         006615,071065 01   1 6005 4332 010    0 00
 TROPEL1      007137,074533 01   1 6016 4934 020    0 01
 ENGLISH      000001,016625 77   1  101    1 024    0 01
 DUPJOB       000006,044777 77   1  301    1 034    0 03
 JORDAN       000007,062721 77   1  301    1 004    0 03
 DAN33        000013,052173 77   1  101    1 024    0 00
 DCHACKETT    000034,076405 77   1 6401    1 004    0 02
 NERWALT      000603,046322 77   1 6301    1 004    0 03
 S1AND        001143,067506 01   1 1003  121 010    0 01
 DCBOB        001177,065264 77   1 6401    1 004    0 02
 B3JAKEM      001205,035545 01   1 6403  557 020    0 00
 B3WCHOPKINS  001205,065754 01   1 6403  557 020    0 00
 G5T1007S31   001245,015640 01   2 6412 1578 020    0 00
 LARRYS       002053,041065 77   1 5201    1 004    0 03
 BRS266       003160,036127 01   4 6000 3336 020    0 01
 MAR1BX       003267,036531 01  11 6000 3332 030    0 01
 P3NK         003374,041736 01   1 9881  363 020    0 00
 XCPPA5       003404,037311 01   1 6116 4647 010    0 01
 TROPEL2      007137,074534 01   2 6016 4934 020    0 01
 PORTER       007141,074537 01   1 3406 4937 010    0 01
 SAL S        000001,016626 77   1    1    1 034    0 03
 RICH         000001,044541 77   6    1    1 024    0 02
 CODIE        000002,070723 77   1  401    1 004    0 00
 LIBSYM       000006,000236 77   1  301    1 024    0 03
 DMQ          000007,067657 77   1  301    1 034    0 03
 JOHNO        000007,076117 77   1  301    1 004    0 03
 AFLETCHER    001177,047262 77   1 6401    1 024    0 03
 B3FCCHENG    001205,015102 01   1 6403  557 020    0 00
 B3CHDRA      001205,065755 01   1 6403  557 020    0 00
 G1T102VEL    001242,015552 01   2 6412 1578 020    0 00
 G5T1007S32   001245,015641 01   2 6412 1578 020    0 00
 G5BP5540     001617,035374 02   1 3004  591 020    0 00
 G5AD5540     001617,054223 02   1 3004  591 020    0 00
